Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
TIBIA_L,0.09678,0.00694,-0.00006,0,0,0,1.27716,0.00091,0.00069,-0.00001,0.02323,0,0.02318,0,0,0,0,0,0,package://TH01-155/meshes/TIBIA_L.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/TIBIA_L.STL,,TH01-TIBIA_DUMMY-1,KNEE_PITCH_L,KNEE_PITCH_L_AXIS,KNEE_PITCH_L,revolute,0.375,0,0,0,0,0,FEMUR_L,0,0,1,0,0,0,0,,,,,,,,
ANKLE_L,0,0,0,0,0,0,0.00694571,0,0,0,0,0,0,0,0,0,0,0,0,package://TH01-155/meshes/ANKLE_L.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/ANKLE_L.STL,,TH01-ANKLE_DUMMY-1,ANKLE_PITH_L,ANKLE_PITCH_L_AXIS,ANKLE_PITCH_L,revolute,0.375,0,0,0,0,0,TIBIA_L,0,0,1,0,0,0,0,,,,,,,,
FOOT_L,0.01948,-0.00003,0.03906,0,0,0,0.17981,0.00068,0,0.00016,0.00072,0,0.00013,0,0,0,0,0,0,package://TH01-155/meshes/FOOT_L.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/FOOT_L.STL,,TH01-FOOT_DUMMY_LINEAR-1,ANKLE_ROLL_L,ANKLE_ROLL_L_AXIS,ANKLE_ROLL_L,revolute,0,0,0,-1.5708,0,0,ANKLE_L,0,0,1,0,0,0,0,,,,,,,,
UPPERSHOULDER_R,0.00075,0.00105,-0.00512,0,0,0,0.39372,0.00031,0,0,0.00023,0,0.00019,0,0,0,0,0,0,package://TH01-155/meshes/UPPERSHOULDER_R.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/UPPERSHOULDER_R.STL,,TH01-UPPERSHOULDER_R_DUMMY-1,SHOULDER_PITCH_R,SHOULDER_PITCH_R_AXIS,SHOULDER_PITCH_R,revolute,-0.10163,-0.15565,0.10674,1.5708,0,0,BASE_LINK,0,0,1,0,0,0,0,,,,,,,,
LOWERSHOULDER_R,0.05665,7.00E-05,2.00E-05,0,0,0,0.31995,0.00021,0,0,0.00123,0,0.0012,0,0,0,0,0,0,package://TH01-155/meshes/LOWERSHOULDER_R.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/LOWERSHOULDER_R.STL,,TH01-LOWERSHOULDER_DUMMY-2,SHOULDER_ROLL_R,SHOULDER_ROLL_R_AXIS,SHOULDER_ROLL_R,revolute,0,0,0,0,-1.5708,0,UPPERSHOULDER_R,0,0,1,0,0,0,0,,,,,,,,
UPPERARM_R,0.0079,0.00256,0.19874,0,0,0,0.45675,0.01923,3.00E-05,0.0008,0.01933,0.00026,0.00026,0,0,0,0,0,0,package://TH01-155/meshes/UPPERARM_R.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/UPPERARM_R.STL,,TH01-UPPERARM_R_DUMMY-1,SHOULDER_YAW_R,SHOULDER_YAW_R_AXIS,SHOULDER_YAW_R,revolute,0,0,0,0,1.5708,0,LOWERSHOULDER_R,0,0,1,0,0,0,0,,,,,,,,
FOREARM_R,0.14118,-0.01154,0,0,0,0,0.12715,6.00E-05,-0.00022,0,0.00367,0,0.00367,0,0,0,0,0,0,package://TH01-155/meshes/FOREARM_R.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/FOREARM_R.STL,,TH01-FOREARM_Dummy-2,ELBOW_PITCH_R,ELBOW_PITCH_R_AXIS,ELBOW_PITCH_R,revolute,0,-0.0125,0.22375,3.1416,-1.5708,0,UPPERARM_R,0,0,1,0,0,0,0,,,,,,,,
UPPERSHOULDER_L,0.00075,-0.00107,-0.00511,0,0,0,0.39372,0.00031,0,0,0.00023,0,0.00019,0,0,0,0,0,0,package://TH01-155/meshes/UPPERSHOULDER_L.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/UPPERSHOULDER_L.STL,,TH01-UPPERSHOULDER_L_DUMMY-1,SHOULDER_PITCH_L,SHOULDER_PITCH_L_AXIS,SHOULDER_PITCH_L,revolute,-0.10163,0.15565,0.10674,-1.5708,0,0,BASE_LINK,0,0,1,0,0,0,0,,,,,,,,
LOWERSHOULDER_L,0.05665,7.00E-05,2.00E-05,0,0,0,0.31995,0.00021,0,0,0.00123,0,0.0012,0,0,0,0,0,0,package://TH01-155/meshes/LOWERSHOULDER_L.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/LOWERSHOULDER_L.STL,,TH01-LOWERSHOULDER_DUMMY-1,SHOULDER_ROLL_L,SHOULDER_ROLL_L_AXIS,SHOULDER_ROLL_L,revolute,0,0,0,0,-1.5708,0,UPPERSHOULDER_L,0,0,1,0,0,0,0,,,,,,,,
UPPERARM_L,0.00827,-0.00057,0.19876,0,0,0,0.45675,0.01922,0,0.00084,0.01934,-6.00E-05,0.00026,0,0,0,0,0,0,package://TH01-155/meshes/UPPERARM_L.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/UPPERARM_L.STL,,TH01-UPPERARM_L_DUMMY-1,SHOULDER_YAW_L,SHOULDER_YAW_L_AXIS,SHOULDER_YAW_L,revolute,0,0,0,0,1.5708,0,LOWERSHOULDER_L,0,0,1,0,0,0,0,,,,,,,,
FOREARM_L,0.14118,0.01154,0,0,0,0,0.12715,6.00E-05,0.00022,0,0.00367,0,0.00367,0,0,0,0,0,0,package://TH01-155/meshes/FOREARM_L.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/FOREARM_L.STL,,TH01-FOREARM_Dummy-1,ELBOW_PITCH_L,ELBOW_PITCH_L_AXIS,ELBOW_PITCH_L,revolute,0,0.0125,0.22375,3.1416,-1.5708,0,UPPERARM_L,0,0,1,0,0,0,0,,,,,,,,
NECK,0,0.00014,-0.00189,0,0,0,0.30826,0.00015,0,0,0.0002,0,0.00014,0,0,0,0,0,0,package://TH01-155/meshes/NECK.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/NECK.STL,,TH01-NECK-DUMMY-1,HEAD_YAW,HEAD_YAW_AXIS,HEAD_YAW,revolute,-0.063573,0,0.19297,0,0,0,BASE_LINK,0,0,1,0,0,0,0,,,,,,,,
HEAD,0.00766,0.06576,-3.00E-05,0,0,0,0.61902,0.0046,0.00028,0,0.00283,0,0.00408,0,0,0,0,0,0,package://TH01-155/meshes/HEAD.STL,0.792156863,0.819607843,0.933333333,1,0,0,0,0,0,0,package://TH01-155/meshes/HEAD.STL,,TH01-HEAD_RevC_Dummy-1,HEAD_PITCH,HEAD_PITCH_AXIS,HEAD_PITCH,revolute,0,0,0,-1.5708,0,0,NECK,0,0,1,0,0,0,0,,,,,,,,
